"","year","block","plot_letter","plot_number","round","species_long","species_flarea","block_plot","block_plot_round","block_plot_round_year","species_block_plot_round_year"
"1425",2,1,"B",6,1,"Tradescantia_occidentalis",300.08422341255,"1,B,6","1,B,6,1","1,B,6,1,2","Tradescantia_occidentalis,1,B,6,1,2"
"1426",2,1,"C",12,1,"Tradescantia_occidentalis",7.69446726698846,"1,C,12","1,C,12,1","1,C,12,1,2","Tradescantia_occidentalis,1,C,12,1,2"
"1427",2,1,"C",6,1,"Tradescantia_occidentalis",215.445083475677,"1,C,6","1,C,6,1","1,C,6,1,2","Tradescantia_occidentalis,1,C,6,1,2"
"1428",2,1,"D",11,1,"Tradescantia_occidentalis",23.0834018009654,"1,D,11","1,D,11,1","1,D,11,1,2","Tradescantia_occidentalis,1,D,11,1,2"
"1429",2,2,"A",10,1,"Tradescantia_occidentalis",138.500410805792,"2,A,10","2,A,10,1","2,A,10,1,2","Tradescantia_occidentalis,2,A,10,1,2"
"1430",2,2,"A",11,1,"Tradescantia_occidentalis",7.69446726698846,"2,A,11","2,A,11,1","2,A,11,1,2","Tradescantia_occidentalis,2,A,11,1,2"
"1431",2,2,"A",5,1,"Tradescantia_occidentalis",61.5557381359077,"2,A,5","2,A,5,1","2,A,5,1,2","Tradescantia_occidentalis,2,A,5,1,2"
"1432",2,2,"A",6,1,"Tradescantia_occidentalis",330.862092480504,"2,A,6","2,A,6,1","2,A,6,1,2","Tradescantia_occidentalis,2,A,6,1,2"
"1433",2,2,"B",11,1,"Tradescantia_occidentalis",46.1668036019308,"2,B,11","2,B,11,1","2,B,11,1,2","Tradescantia_occidentalis,2,B,11,1,2"
"1434",2,2,"B",15,1,"Tradescantia_occidentalis",38.4723363349423,"2,B,15","2,B,15,1","2,B,15,1,2","Tradescantia_occidentalis,2,B,15,1,2"
"1435",2,2,"B",2,1,"Tradescantia_occidentalis",961.808408373558,"2,B,2","2,B,2,1","2,B,2,1,2","Tradescantia_occidentalis,2,B,2,1,2"
"1436",2,2,"D",2,1,"Tradescantia_occidentalis",23.0834018009654,"2,D,2","2,D,2,1","2,D,2,1,2","Tradescantia_occidentalis,2,D,2,1,2"
"1437",2,2,"D",4,1,"Tradescantia_occidentalis",76.9446726698846,"2,D,4","2,D,4,1","2,D,4,1,2","Tradescantia_occidentalis,2,D,4,1,2"
"1438",2,2,"D",5,1,"Tradescantia_occidentalis",69.2502054028961,"2,D,5","2,D,5,1","2,D,5,1,2","Tradescantia_occidentalis,2,D,5,1,2"
"1439",2,3,"A",11,1,"Tradescantia_occidentalis",23.0834018009654,"3,A,11","3,A,11,1","3,A,11,1,2","Tradescantia_occidentalis,3,A,11,1,2"
"1440",2,3,"A",13,1,"Tradescantia_occidentalis",15.3889345339769,"3,A,13","3,A,13,1","3,A,13,1,2","Tradescantia_occidentalis,3,A,13,1,2"
"1441",2,3,"A",15,1,"Tradescantia_occidentalis",7.69446726698846,"3,A,15","3,A,15,1","3,A,15,1,2","Tradescantia_occidentalis,3,A,15,1,2"
"1442",2,3,"A",9,1,"Tradescantia_occidentalis",92.3336072038615,"3,A,9","3,A,9,1","3,A,9,1,2","Tradescantia_occidentalis,3,A,9,1,2"
"1443",2,3,"B",12,1,"Tradescantia_occidentalis",15.3889345339769,"3,B,12","3,B,12,1","3,B,12,1,2","Tradescantia_occidentalis,3,B,12,1,2"
"1444",2,3,"B",14,1,"Tradescantia_occidentalis",23.0834018009654,"3,B,14","3,B,14,1","3,B,14,1,2","Tradescantia_occidentalis,3,B,14,1,2"
"1445",2,3,"B",15,1,"Tradescantia_occidentalis",15.3889345339769,"3,B,15","3,B,15,1","3,B,15,1,2","Tradescantia_occidentalis,3,B,15,1,2"
"1446",2,3,"B",8,1,"Tradescantia_occidentalis",176.972747140735,"3,B,8","3,B,8,1","3,B,8,1,2","Tradescantia_occidentalis,3,B,8,1,2"
"1447",2,4,"A",10,1,"Tradescantia_occidentalis",23.0834018009654,"4,A,10","4,A,10,1","4,A,10,1,2","Tradescantia_occidentalis,4,A,10,1,2"
"1448",2,4,"A",11,1,"Tradescantia_occidentalis",30.7778690679538,"4,A,11","4,A,11,1","4,A,11,1,2","Tradescantia_occidentalis,4,A,11,1,2"
"1449",2,4,"A",14,1,"Tradescantia_occidentalis",7.69446726698846,"4,A,14","4,A,14,1","4,A,14,1,2","Tradescantia_occidentalis,4,A,14,1,2"
"1450",2,4,"A",4,1,"Tradescantia_occidentalis",15.3889345339769,"4,A,4","4,A,4,1","4,A,4,1,2","Tradescantia_occidentalis,4,A,4,1,2"
"1451",2,4,"B",6,1,"Tradescantia_occidentalis",46.1668036019308,"4,B,6","4,B,6,1","4,B,6,1,2","Tradescantia_occidentalis,4,B,6,1,2"
"1452",2,4,"B",7,1,"Tradescantia_occidentalis",61.5557381359077,"4,B,7","4,B,7,1","4,B,7,1,2","Tradescantia_occidentalis,4,B,7,1,2"
"1453",2,4,"C",11,1,"Tradescantia_occidentalis",15.3889345339769,"4,C,11","4,C,11,1","4,C,11,1,2","Tradescantia_occidentalis,4,C,11,1,2"
"1454",2,4,"D",12,1,"Tradescantia_occidentalis",7.69446726698846,"4,D,12","4,D,12,1","4,D,12,1,2","Tradescantia_occidentalis,4,D,12,1,2"
"1455",2,4,"D",15,1,"Tradescantia_occidentalis",38.4723363349423,"4,D,15","4,D,15,1","4,D,15,1,2","Tradescantia_occidentalis,4,D,15,1,2"
"1456",2,5,"A",11,1,"Tradescantia_occidentalis",7.69446726698846,"5,A,11","5,A,11,1","5,A,11,1,2","Tradescantia_occidentalis,5,A,11,1,2"
"1457",2,5,"C",10,1,"Tradescantia_occidentalis",7.69446726698846,"5,C,10","5,C,10,1","5,C,10,1,2","Tradescantia_occidentalis,5,C,10,1,2"
"1458",2,5,"C",11,1,"Tradescantia_occidentalis",69.2502054028961,"5,C,11","5,C,11,1","5,C,11,1,2","Tradescantia_occidentalis,5,C,11,1,2"
"1459",2,5,"C",6,1,"Tradescantia_occidentalis",169.278279873746,"5,C,6","5,C,6,1","5,C,6,1,2","Tradescantia_occidentalis,5,C,6,1,2"
"1460",2,5,"C",8,1,"Tradescantia_occidentalis",153.889345339769,"5,C,8","5,C,8,1","5,C,8,1,2","Tradescantia_occidentalis,5,C,8,1,2"
"1461",2,5,"D",11,1,"Tradescantia_occidentalis",15.3889345339769,"5,D,11","5,D,11,1","5,D,11,1,2","Tradescantia_occidentalis,5,D,11,1,2"
"1462",2,5,"D",14,1,"Tradescantia_occidentalis",92.3336072038615,"5,D,14","5,D,14,1","5,D,14,1,2","Tradescantia_occidentalis,5,D,14,1,2"
"1463",2,5,"D",15,1,"Tradescantia_occidentalis",76.9446726698846,"5,D,15","5,D,15,1","5,D,15,1,2","Tradescantia_occidentalis,5,D,15,1,2"
"1464",2,5,"D",4,1,"Tradescantia_occidentalis",615.557381359077,"5,D,4","5,D,4,1","5,D,4,1,2","Tradescantia_occidentalis,5,D,4,1,2"
"1465",2,5,"D",6,1,"Tradescantia_occidentalis",30.7778690679538,"5,D,6","5,D,6,1","5,D,6,1,2","Tradescantia_occidentalis,5,D,6,1,2"
"1466",2,5,"D",8,1,"Tradescantia_occidentalis",292.389756145561,"5,D,8","5,D,8,1","5,D,8,1,2","Tradescantia_occidentalis,5,D,8,1,2"
"1467",2,6,"D",12,1,"Tradescantia_occidentalis",76.9446726698846,"6,D,12","6,D,12,1","6,D,12,1,2","Tradescantia_occidentalis,6,D,12,1,2"
"1468",2,6,"D",15,1,"Tradescantia_occidentalis",15.3889345339769,"6,D,15","6,D,15,1","6,D,15,1,2","Tradescantia_occidentalis,6,D,15,1,2"
"1469",2,6,"D",3,1,"Tradescantia_occidentalis",15.3889345339769,"6,D,3","6,D,3,1","6,D,3,1,2","Tradescantia_occidentalis,6,D,3,1,2"
"1470",2,6,"D",4,1,"Tradescantia_occidentalis",46.1668036019308,"6,D,4","6,D,4,1","6,D,4,1,2","Tradescantia_occidentalis,6,D,4,1,2"
"1471",2,6,"D",5,1,"Tradescantia_occidentalis",123.111476271815,"6,D,5","6,D,5,1","6,D,5,1,2","Tradescantia_occidentalis,6,D,5,1,2"
"1472",2,7,"C",7,1,"Tradescantia_occidentalis",1084.91988464537,"7,C,7","7,C,7,1","7,C,7,1,2","Tradescantia_occidentalis,7,C,7,1,2"
"1473",2,7,"D",5,1,"Tradescantia_occidentalis",23.0834018009654,"7,D,5","7,D,5,1","7,D,5,1,2","Tradescantia_occidentalis,7,D,5,1,2"
"1474",2,1,"D",1,1,"Zizia_aptera",98.174770424681,"1,D,1","1,D,1,1","1,D,1,1,2","Zizia_aptera,1,D,1,1,2"
"1475",2,1,"A",4,1,"Zizia_aurea",7548.66909352801,"1,A,4","1,A,4,1","1,A,4,1,2","Zizia_aurea,1,A,4,1,2"
"1476",2,2,"D",10,1,"Zizia_aurea",812.933594687632,"2,D,10","2,D,10,1","2,D,10,1,2","Zizia_aurea,2,D,10,1,2"
"1477",2,2,"D",3,1,"Zizia_aurea",5690.53516281343,"2,D,3","2,D,3,1","2,D,3,1,2","Zizia_aurea,2,D,3,1,2"
"1478",2,2,"D",6,1,"Zizia_aurea",13703.7377390201,"2,D,6","2,D,6,1","2,D,6,1,2","Zizia_aurea,2,D,6,1,2"
"1479",2,3,"B",6,1,"Zizia_aurea",774.464415653307,"3,B,6","3,B,6,1","3,B,6,1,2","Zizia_aurea,3,B,6,1,2"
"1480",2,4,"B",13,1,"Zizia_aurea",3963.05127410221,"4,B,13","4,B,13,1","4,B,13,1,2","Zizia_aurea,4,B,13,1,2"
"1481",2,4,"C",5,1,"Zizia_aurea",1335.53376270111,"4,C,5","4,C,5,1","4,C,5,1,2","Zizia_aurea,4,C,5,1,2"
"1482",2,7,"D",13,1,"Zizia_aurea",8903.80036252963,"7,D,13","7,D,13,1","7,D,13,1,2","Zizia_aurea,7,D,13,1,2"
"1483",3,1,"A",10,2,"Achillea_millefolium",194.320071995143,"1,A,10","1,A,10,2","1,A,10,2,3","Achillea_millefolium,1,A,10,2,3"
"1484",3,1,"A",11,2,"Achillea_millefolium",293.072895468085,"1,A,11","1,A,11,2","1,A,11,2,3","Achillea_millefolium,1,A,11,2,3"
"1485",3,1,"A",12,2,"Achillea_millefolium",110.433264958988,"1,A,12","1,A,12,2","1,A,12,2,3","Achillea_millefolium,1,A,12,2,3"
"1486",3,1,"A",13,2,"Achillea_millefolium",20.1753080213537,"1,A,13","1,A,13,2","1,A,13,2,3","Achillea_millefolium,1,A,13,2,3"
"1487",3,1,"A",14,2,"Achillea_millefolium",65.4104723218624,"1,A,14","1,A,14,2","1,A,14,2,3","Achillea_millefolium,1,A,14,2,3"
"1488",3,1,"B",12,2,"Achillea_millefolium",61.163039054209,"1,B,12","1,B,12,2","1,B,12,2,3","Achillea_millefolium,1,B,12,2,3"
"1489",3,1,"B",13,1,"Achillea_millefolium",3.61031827750539,"1,B,13","1,B,13,1","1,B,13,1,3","Achillea_millefolium,1,B,13,1,3"
"1490",3,1,"B",13,2,"Achillea_millefolium",53.5176591724328,"1,B,13","1,B,13,2","1,B,13,2,3","Achillea_millefolium,1,B,13,2,3"
"1491",3,1,"B",6,2,"Achillea_millefolium",58.6145790936169,"1,B,6","1,B,6,2","1,B,6,2,3","Achillea_millefolium,1,B,6,2,3"
"1492",3,1,"B",8,2,"Achillea_millefolium",86.6476386601294,"1,B,8","1,B,8,2","1,B,8,2,3","Achillea_millefolium,1,B,8,2,3"
"1493",3,1,"B",9,2,"Achillea_millefolium",135.068377911378,"1,B,9","1,B,9,2","1,B,9,2,3","Achillea_millefolium,1,B,9,2,3"
"1494",3,1,"B",9,3,"Achillea_millefolium",10.4062115057508,"1,B,9","1,B,9,3","1,B,9,3,3","Achillea_millefolium,1,B,9,3,3"
"1495",3,1,"C",9,2,"Achillea_millefolium",38.2268994088806,"1,C,9","1,C,9,2","1,C,9,2,3","Achillea_millefolium,1,C,9,2,3"
"1496",3,1,"D",10,2,"Achillea_millefolium",180.940657202035,"1,D,10","1,D,10,2","1,D,10,2,3","Achillea_millefolium,1,D,10,2,3"
"1497",3,1,"D",14,1,"Achillea_millefolium",4.2474332676534,"1,D,14","1,D,14,1","1,D,14,1,3","Achillea_millefolium,1,D,14,1,3"
"1498",3,1,"D",14,2,"Achillea_millefolium",109.583778305458,"1,D,14","1,D,14,2","1,D,14,2,3","Achillea_millefolium,1,D,14,2,3"
"1499",3,1,"D",2,2,"Achillea_millefolium",263.340862594511,"1,D,2","1,D,2,2","1,D,2,2,3","Achillea_millefolium,1,D,2,2,3"
"1500",3,1,"D",4,2,"Achillea_millefolium",40.3506160427073,"1,D,4","1,D,4,2","1,D,4,2,3","Achillea_millefolium,1,D,4,2,3"
"1501",3,1,"D",8,2,"Achillea_millefolium",229.361396453284,"1,D,8","1,D,8,2","1,D,8,2,3","Achillea_millefolium,1,D,8,2,3"
"1502",3,2,"A",12,2,"Achillea_millefolium",7.43300821839345,"2,A,12","2,A,12,2","2,A,12,2,3","Achillea_millefolium,2,A,12,2,3"
"1503",3,2,"A",12,3,"Achillea_millefolium",17.8392197241443,"2,A,12","2,A,12,3","2,A,12,3,3","Achillea_millefolium,2,A,12,3,3"
"1504",3,2,"A",13,2,"Achillea_millefolium",19.1134497044403,"2,A,13","2,A,13,2","2,A,13,2,3","Achillea_millefolium,2,A,13,2,3"
"1505",3,2,"A",13,3,"Achillea_millefolium",5.09691992118408,"2,A,13","2,A,13,3","2,A,13,3,3","Achillea_millefolium,2,A,13,3,3"
"1506",3,2,"A",3,2,"Achillea_millefolium",21.237166338267,"2,A,3","2,A,3,2","2,A,3,2,3","Achillea_millefolium,2,A,3,2,3"
"1507",3,2,"A",4,2,"Achillea_millefolium",12.7422998029602,"2,A,4","2,A,4,2","2,A,4,2,3","Achillea_millefolium,2,A,4,2,3"
"1508",3,2,"A",6,2,"Achillea_millefolium",118.928131494295,"2,A,6","2,A,6,2","2,A,6,2,3","Achillea_millefolium,2,A,6,2,3"
"1509",3,2,"A",6,3,"Achillea_millefolium",61.163039054209,"2,A,6","2,A,6,3","2,A,6,3,3","Achillea_millefolium,2,A,6,3,3"
"1510",3,2,"B",14,3,"Achillea_millefolium",15.2907597635522,"2,B,14","2,B,14,3","2,B,14,3,3","Achillea_millefolium,2,B,14,3,3"
"1511",3,2,"B",15,3,"Achillea_millefolium",3.39794661412272,"2,B,15","2,B,15,3","2,B,15,3,3","Achillea_millefolium,2,B,15,3,3"
"1512",3,2,"B",7,3,"Achillea_millefolium",18.688706377675,"2,B,7","2,B,7,3","2,B,7,3,3","Achillea_millefolium,2,B,7,3,3"
"1513",3,2,"C",10,2,"Achillea_millefolium",156.305544249645,"2,C,10","2,C,10,2","2,C,10,2,3","Achillea_millefolium,2,C,10,2,3"
"1514",3,2,"C",11,2,"Achillea_millefolium",405.417505397517,"2,C,11","2,C,11,2","2,C,11,2,3","Achillea_millefolium,2,C,11,2,3"
"1515",3,2,"C",11,3,"Achillea_millefolium",32.4928644975485,"2,C,11","2,C,11,3","2,C,11,3,3","Achillea_millefolium,2,C,11,3,3"
"1516",3,2,"C",12,2,"Achillea_millefolium",43.9609343202127,"2,C,12","2,C,12,2","2,C,12,2,3","Achillea_millefolium,2,C,12,2,3"
"1517",3,2,"C",12,3,"Achillea_millefolium",1.91134497044403,"2,C,12","2,C,12,3","2,C,12,3,3","Achillea_millefolium,2,C,12,3,3"
"1518",3,2,"C",13,2,"Achillea_millefolium",63.4991273514183,"2,C,13","2,C,13,2","2,C,13,2,3","Achillea_millefolium,2,C,13,2,3"
"1519",3,2,"C",2,2,"Achillea_millefolium",219.804671601063,"2,C,2","2,C,2,2","2,C,2,2,3","Achillea_millefolium,2,C,2,2,3"
"1520",3,2,"C",2,3,"Achillea_millefolium",9.55672485222015,"2,C,2","2,C,2,3","2,C,2,3,3","Achillea_millefolium,2,C,2,3,3"
"1521",3,2,"C",4,1,"Achillea_millefolium",2.1237166338267,"2,C,4","2,C,4,1","2,C,4,1,3","Achillea_millefolium,2,C,4,1,3"
"1522",3,2,"C",4,2,"Achillea_millefolium",39.0763860624113,"2,C,4","2,C,4,2","2,C,4,2,3","Achillea_millefolium,2,C,4,2,3"
"1523",3,2,"C",5,2,"Achillea_millefolium",312.61108849929,"2,C,5","2,C,5,2","2,C,5,2,3","Achillea_millefolium,2,C,5,2,3"
"1524",3,2,"C",5,3,"Achillea_millefolium",19.1134497044403,"2,C,5","2,C,5,3","2,C,5,3,3","Achillea_millefolium,2,C,5,3,3"
"1525",3,2,"C",7,1,"Achillea_millefolium",20.1753080213537,"2,C,7","2,C,7,1","2,C,7,1,3","Achillea_millefolium,2,C,7,1,3"
"1526",3,2,"C",7,2,"Achillea_millefolium",224.689219858865,"2,C,7","2,C,7,2","2,C,7,2,3","Achillea_millefolium,2,C,7,2,3"
"1527",3,2,"C",7,3,"Achillea_millefolium",82.1878337290933,"2,C,7","2,C,7,3","2,C,7,3,3","Achillea_millefolium,2,C,7,3,3"
"1528",3,2,"C",9,2,"Achillea_millefolium",102.57551341383,"2,C,9","2,C,9,2","2,C,9,2,3","Achillea_millefolium,2,C,9,2,3"
"1529",3,2,"D",11,3,"Achillea_millefolium",7.64537988177612,"2,D,11","2,D,11,3","2,D,11,3,3","Achillea_millefolium,2,D,11,3,3"
"1530",3,2,"D",15,1,"Achillea_millefolium",16.9897330706136,"2,D,15","2,D,15,1","2,D,15,1,3","Achillea_millefolium,2,D,15,1,3"
"1531",3,2,"D",15,3,"Achillea_millefolium",3.82268994088806,"2,D,15","2,D,15,3","2,D,15,3,3","Achillea_millefolium,2,D,15,3,3"
"1532",3,2,"D",3,2,"Achillea_millefolium",278.41925069468,"2,D,3","2,D,3,2","2,D,3,2,3","Achillea_millefolium,2,D,3,2,3"
"1533",3,2,"D",4,2,"Achillea_millefolium",83.037320382624,"2,D,4","2,D,4,2","2,D,4,2,3","Achillea_millefolium,2,D,4,2,3"
"1534",3,2,"D",4,3,"Achillea_millefolium",38.2268994088806,"2,D,4","2,D,4,3","2,D,4,3,3","Achillea_millefolium,2,D,4,3,3"
"1535",3,2,"D",5,2,"Achillea_millefolium",19.5381930312056,"2,D,5","2,D,5,2","2,D,5,2,3","Achillea_millefolium,2,D,5,2,3"
"1536",3,3,"A",10,1,"Achillea_millefolium",3.61031827750539,"3,A,10","3,A,10,1","3,A,10,1,3","Achillea_millefolium,3,A,10,1,3"
"1537",3,3,"A",10,2,"Achillea_millefolium",79.6393737685012,"3,A,10","3,A,10,2","3,A,10,2,3","Achillea_millefolium,3,A,10,2,3"
"1538",3,3,"A",12,2,"Achillea_millefolium",12.7422998029602,"3,A,12","3,A,12,2","3,A,12,2,3","Achillea_millefolium,3,A,12,2,3"
"1539",3,3,"A",13,2,"Achillea_millefolium",10.6185831691335,"3,A,13","3,A,13,2","3,A,13,2,3","Achillea_millefolium,3,A,13,2,3"
"1540",3,3,"A",15,2,"Achillea_millefolium",23.3608829720937,"3,A,15","3,A,15,2","3,A,15,2,3","Achillea_millefolium,3,A,15,2,3"
"1541",3,3,"A",2,2,"Achillea_millefolium",12.7422998029602,"3,A,2","3,A,2,2","3,A,2,2,3","Achillea_millefolium,3,A,2,2,3"
"1542",3,3,"A",2,3,"Achillea_millefolium",64.5609856683317,"3,A,2","3,A,2,3","3,A,2,3,3","Achillea_millefolium,3,A,2,3,3"
"1543",3,3,"A",4,3,"Achillea_millefolium",14.8660164367869,"3,A,4","3,A,4,3","3,A,4,3,3","Achillea_millefolium,3,A,4,3,3"
"1544",3,3,"A",5,2,"Achillea_millefolium",45.6599076272741,"3,A,5","3,A,5,2","3,A,5,2,3","Achillea_millefolium,3,A,5,2,3"
"1545",3,3,"A",5,3,"Achillea_millefolium",9.13198152545481,"3,A,5","3,A,5,3","3,A,5,3,3","Achillea_millefolium,3,A,5,3,3"
"1546",3,3,"A",6,2,"Achillea_millefolium",111.495123275902,"3,A,6","3,A,6,2","3,A,6,2,3","Achillea_millefolium,3,A,6,2,3"
"1547",3,3,"A",6,3,"Achillea_millefolium",7.43300821839345,"3,A,6","3,A,6,3","3,A,6,3,3","Achillea_millefolium,3,A,6,3,3"
"1548",3,3,"B",10,2,"Achillea_millefolium",7.43300821839345,"3,B,10","3,B,10,2","3,B,10,2,3","Achillea_millefolium,3,B,10,2,3"
"1549",3,3,"B",10,3,"Achillea_millefolium",38.2268994088806,"3,B,10","3,B,10,3","3,B,10,3,3","Achillea_millefolium,3,B,10,3,3"
"1550",3,3,"B",11,2,"Achillea_millefolium",114.680698226642,"3,B,11","3,B,11,2","3,B,11,2,3","Achillea_millefolium,3,B,11,2,3"
"1551",3,3,"B",11,3,"Achillea_millefolium",12.7422998029602,"3,B,11","3,B,11,3","3,B,11,3,3","Achillea_millefolium,3,B,11,3,3"
"1552",3,3,"B",13,2,"Achillea_millefolium",31.8557495074005,"3,B,13","3,B,13,2","3,B,13,2,3","Achillea_millefolium,3,B,13,2,3"
"1553",3,3,"B",5,2,"Achillea_millefolium",19.1134497044403,"3,B,5","3,B,5,2","3,B,5,2,3","Achillea_millefolium,3,B,5,2,3"
"1554",3,3,"B",5,3,"Achillea_millefolium",2.1237166338267,"3,B,5","3,B,5,3","3,B,5,3,3","Achillea_millefolium,3,B,5,3,3"
"1555",3,3,"B",9,2,"Achillea_millefolium",118.928131494295,"3,B,9","3,B,9,2","3,B,9,2,3","Achillea_millefolium,3,B,9,2,3"
"1556",3,3,"B",9,3,"Achillea_millefolium",38.2268994088806,"3,B,9","3,B,9,3","3,B,9,3,3","Achillea_millefolium,3,B,9,3,3"
"1557",3,3,"C",1,2,"Achillea_millefolium",67.9589322824544,"3,C,1","3,C,1,2","3,C,1,2,3","Achillea_millefolium,3,C,1,2,3"
"1558",3,3,"C",10,2,"Achillea_millefolium",156.305544249645,"3,C,10","3,C,10,2","3,C,10,2,3","Achillea_millefolium,3,C,10,2,3"
"1559",3,3,"C",10,3,"Achillea_millefolium",34.4042094679925,"3,C,10","3,C,10,3","3,C,10,3,3","Achillea_millefolium,3,C,10,3,3"
"1560",3,3,"C",14,2,"Achillea_millefolium",40.7753593694726,"3,C,14","3,C,14,2","3,C,14,2,3","Achillea_millefolium,3,C,14,2,3"
"1561",3,3,"C",9,1,"Achillea_millefolium",10.8309548325162,"3,C,9","3,C,9,1","3,C,9,1,3","Achillea_millefolium,3,C,9,1,3"
"1562",3,3,"C",9,2,"Achillea_millefolium",319.406981727536,"3,C,9","3,C,9,2","3,C,9,2,3","Achillea_millefolium,3,C,9,2,3"
"1563",3,3,"C",9,3,"Achillea_millefolium",68.8084189359851,"3,C,9","3,C,9,3","3,C,9,3,3","Achillea_millefolium,3,C,9,3,3"
"1564",3,3,"D",1,2,"Achillea_millefolium",13.5917864564909,"3,D,1","3,D,1,2","3,D,1,2,3","Achillea_millefolium,3,D,1,2,3"
"1565",3,3,"D",10,2,"Achillea_millefolium",366.978234325254,"3,D,10","3,D,10,2","3,D,10,2,3","Achillea_millefolium,3,D,10,2,3"
"1566",3,3,"D",10,3,"Achillea_millefolium",49.6949692315448,"3,D,10","3,D,10,3","3,D,10,3,3","Achillea_millefolium,3,D,10,3,3"
"1567",3,3,"D",11,2,"Achillea_millefolium",6.79589322824544,"3,D,11","3,D,11,2","3,D,11,2,3","Achillea_millefolium,3,D,11,2,3"
"1568",3,3,"D",14,1,"Achillea_millefolium",11.6804414860468,"3,D,14","3,D,14,1","3,D,14,1,3","Achillea_millefolium,3,D,14,1,3"
"1569",3,3,"D",14,2,"Achillea_millefolium",258.031571009944,"3,D,14","3,D,14,2","3,D,14,2,3","Achillea_millefolium,3,D,14,2,3"
"1570",3,3,"D",14,3,"Achillea_millefolium",68.8084189359851,"3,D,14","3,D,14,3","3,D,14,3,3","Achillea_millefolium,3,D,14,3,3"
"1571",3,3,"D",15,2,"Achillea_millefolium",475.712525977181,"3,D,15","3,D,15,2","3,D,15,2,3","Achillea_millefolium,3,D,15,2,3"
"1572",3,3,"D",15,3,"Achillea_millefolium",30.5815195271045,"3,D,15","3,D,15,3","3,D,15,3,3","Achillea_millefolium,3,D,15,3,3"
"1573",3,3,"D",6,2,"Achillea_millefolium",74.7548255106998,"3,D,6","3,D,6,2","3,D,6,2,3","Achillea_millefolium,3,D,6,2,3"
"1574",3,3,"D",6,3,"Achillea_millefolium",5.73403491133209,"3,D,6","3,D,6,3","3,D,6,3,3","Achillea_millefolium,3,D,6,3,3"
"1575",3,3,"D",9,2,"Achillea_millefolium",20.3876796847363,"3,D,9","3,D,9,2","3,D,9,2,3","Achillea_millefolium,3,D,9,2,3"
"1576",3,3,"D",9,3,"Achillea_millefolium",1.91134497044403,"3,D,9","3,D,9,3","3,D,9,3,3","Achillea_millefolium,3,D,9,3,3"
"1577",3,4,"A",11,1,"Achillea_millefolium",14.4412731100216,"4,A,11","4,A,11,1","4,A,11,1,3","Achillea_millefolium,4,A,11,1,3"
"1578",3,4,"A",8,3,"Achillea_millefolium",0.63711499014801,"4,A,8","4,A,8,3","4,A,8,3,3","Achillea_millefolium,4,A,8,3,3"
"1579",3,4,"B",15,1,"Achillea_millefolium",23.3608829720937,"4,B,15","4,B,15,1","4,B,15,1,3","Achillea_millefolium,4,B,15,1,3"
"1580",3,4,"B",2,3,"Achillea_millefolium",1.48660164367869,"4,B,2","4,B,2,3","4,B,2,3,3","Achillea_millefolium,4,B,2,3,3"
"1581",3,4,"C",1,2,"Achillea_millefolium",234.458316374468,"4,C,1","4,C,1,2","4,C,1,2,3","Achillea_millefolium,4,C,1,2,3"
"1582",3,4,"C",12,2,"Achillea_millefolium",131.882802960638,"4,C,12","4,C,12,2","4,C,12,2,3","Achillea_millefolium,4,C,12,2,3"
"1583",3,4,"C",14,2,"Achillea_millefolium",83.037320382624,"4,C,14","4,C,14,2","4,C,14,2,3","Achillea_millefolium,4,C,14,2,3"
"1584",3,4,"C",2,2,"Achillea_millefolium",92.8064168982268,"4,C,2","4,C,2,2","4,C,2,2,3","Achillea_millefolium,4,C,2,2,3"
"1585",3,4,"D",10,2,"Achillea_millefolium",293.072895468085,"4,D,10","4,D,10,2","4,D,10,2,3","Achillea_millefolium,4,D,10,2,3"
"1586",3,4,"D",7,2,"Achillea_millefolium",14.6536447734042,"4,D,7","4,D,7,2","4,D,7,2,3","Achillea_millefolium,4,D,7,2,3"
"1587",3,4,"D",9,2,"Achillea_millefolium",19.5381930312056,"4,D,9","4,D,9,2","4,D,9,2,3","Achillea_millefolium,4,D,9,2,3"
"1588",3,5,"A",10,2,"Achillea_millefolium",24.422741289007,"5,A,10","5,A,10,2","5,A,10,2,3","Achillea_millefolium,5,A,10,2,3"
"1589",3,5,"A",11,2,"Achillea_millefolium",1.06185831691335,"5,A,11","5,A,11,2","5,A,11,2,3","Achillea_millefolium,5,A,11,2,3"
"1590",3,5,"A",12,2,"Achillea_millefolium",9.55672485222015,"5,A,12","5,A,12,2","5,A,12,2,3","Achillea_millefolium,5,A,12,2,3"
"1591",3,5,"A",12,3,"Achillea_millefolium",4.45980493103607,"5,A,12","5,A,12,3","5,A,12,3,3","Achillea_millefolium,5,A,12,3,3"
"1592",3,5,"A",13,2,"Achillea_millefolium",86.0105236699814,"5,A,13","5,A,13,2","5,A,13,2,3","Achillea_millefolium,5,A,13,2,3"
"1593",3,5,"A",13,3,"Achillea_millefolium",6.58352156486277,"5,A,13","5,A,13,3","5,A,13,3,3","Achillea_millefolium,5,A,13,3,3"
"1594",3,5,"A",14,2,"Achillea_millefolium",97.6909651560282,"5,A,14","5,A,14,2","5,A,14,2,3","Achillea_millefolium,5,A,14,2,3"
"1595",3,5,"A",14,3,"Achillea_millefolium",5.09691992118408,"5,A,14","5,A,14,3","5,A,14,3,3","Achillea_millefolium,5,A,14,3,3"
